"constructorresultsid"/t"raceid"/t"constructorid"/t"points"/t"status"
14805/t790/t6/t9.0/t
14806/t790/t105/t15.0/t
14807/t790/t128/t0.0/t
14985/t784/t6/t12.0/t
14986/t784/t105/t13.0/t
12123/t626/t81/t0.0/t
1/t18/t1/t14.0/t
2/t18/t2/t8.0/t
3/t18/t3/t9.0/t
4/t18/t4/t5.0/t
5/t18/t5/t2.0/t
6/t18/t6/t1.0/t
7/t18/t7/t0.0/t
8/t18/t8/t0.0/t
9/t18/t9/t0.0/t
10/t18/t10/t0.0/t
11/t18/t11/t0.0/t
12/t19/t6/t10.0/t
13/t19/t2/t11.0/t
14/t19/t1/t10.0/t
15/t19/t7/t5.0/t
16/t19/t9/t2.0/t
17/t19/t4/t1.0/t
18/t19/t11/t0.0/t
19/t19/t10/t0.0/t
20/t19/t3/t0.0/t
21/t19/t8/t0.0/t
22/t19/t5/t0.0/t
23/t20/t6/t18.0/t
24/t20/t2/t11.0/t
25/t20/t1/t4.0/t
26/t20/t7/t3.0/t
27/t20/t9/t2.0/t
28/t20/t3/t1.0/t
29/t20/t4/t0.0/t
30/t20/t11/t0.0/t
31/t20/t10/t0.0/t
32/t20/t5/t0.0/t
33/t20/t8/t0.0/t
34/t21/t6/t18.0/t
35/t21/t1/t6.0/t
36/t21/t2/t5.0/t
37/t21/t9/t4.0/t
38/t21/t11/t3.0/t
39/t21/t3/t2.0/t
40/t21/t7/t1.0/t
41/t21/t10/t0.0/t
42/t21/t8/t0.0/t
43/t21/t4/t0.0/t
44/t21/t5/t0.0/t
45/t22/t6/t16.0/t
46/t22/t1/t8.0/t
47/t22/t2/t9.0/t
48/t22/t4/t3.0/t
49/t22/t9/t2.0/t
50/t22/t3/t1.0/t
51/t22/t7/t0.0/t
52/t22/t11/t0.0/t
53/t22/t10/t0.0/t
54/t22/t5/t0.0/t
55/t23/t1/t11.0/t
56/t23/t2/t8.0/t
57/t23/t6/t6.0/t
58/t23/t9/t5.0/t
59/t23/t5/t4.0/t
