"raceid"/t"driverid"/t"stop"/t"lap"/t"time"/t"duration"/t"milliseconds"
841/t153/t1/t1/t17:05:23/t"26.898"/t26898
841/t30/t1/t1/t17:05:52/t"25.021"/t25021
841/t17/t1/t11/t17:20:48/t"23.426"/t23426
841/t4/t1/t12/t17:22:34/t"23.251"/t23251
841/t13/t1/t13/t17:24:10/t"23.842"/t23842
841/t22/t1/t13/t17:24:29/t"23.643"/t23643
841/t20/t1/t14/t17:25:17/t"22.603"/t22603
841/t814/t1/t14/t17:26:03/t"24.863"/t24863
841/t816/t1/t14/t17:26:50/t"25.259"/t25259
841/t67/t1/t15/t17:27:34/t"25.342"/t25342
841/t2/t1/t15/t17:27:41/t"22.994"/t22994
841/t1/t1/t16/t17:28:24/t"23.227"/t23227
841/t808/t1/t16/t17:28:39/t"24.535"/t24535
841/t3/t1/t16/t17:29:00/t"23.716"/t23716
841/t155/t1/t16/t17:29:06/t"24.064"/t24064
841/t16/t1/t16/t17:29:08/t"25.978"/t25978
841/t15/t1/t16/t17:29:49/t"24.899"/t24899
841/t18/t1/t17/t17:30:24/t"16.867"/t16867
841/t153/t2/t17/t17:31:06/t"24.463"/t24463
841/t5/t1/t17/t17:31:11/t"24.865"/t24865
841/t30/t2/t17/t17:32:08/t"23.988"/t23988
841/t10/t1/t18/t17:33:02/t"23.792"/t23792
841/t18/t2/t19/t17:33:53/t"23.303"/t23303
841/t815/t1/t23/t17:40:27/t"23.438"/t23438
841/t22/t2/t23/t17:40:45/t"37.856"/t37856
841/t17/t2/t26/t17:44:29/t"22.520"/t22520
841/t4/t2/t27/t17:46:04/t"24.733"/t24733
841/t22/t3/t28/t17:49:07/t"16.892"/t16892
841/t67/t2/t29/t17:49:47/t"23.100"/t23100
841/t2/t2/t30/t17:51:32/t"25.098"/t25098
841/t13/t2/t31/t17:52:28/t"24.500"/t24500
841/t155/t2/t32/t17:54:21/t"24.192"/t24192
841/t20/t2/t36/t17:59:17/t"24.036"/t24036
841/t1/t2/t36/t17:59:29/t"23.199"/t23199
841/t153/t3/t35/t17:59:45/t"26.348"/t26348
841/t808/t2/t36/t17:59:47/t"25.683"/t25683
841/t814/t2/t36/t18:00:48/t"24.332"/t24332
841/t18/t3/t37/t18:01:49/t"22.681"/t22681
841/t16/t2/t37/t18:02:15/t"23.871"/t23871
841/t15/t2/t37/t18:03:55/t"24.848"/t24848
841/t816/t2/t38/t18:06:53/t"26.446"/t26446
841/t17/t3/t41/t18:07:37/t"26.230"/t26230
841/t22/t4/t40/t18:08:03/t"26.309"/t26309
841/t4/t3/t42/t18:09:08/t"24.181"/t24181
841/t13/t3/t48/t18:18:54/t"24.095"/t24095
